feature_id,feature_display,name,mz,rt,logFC,adj.P.Val,dataset
JESHPVVTRWFMBW-NSHDSACASA-N,MMV676383,MMV676383,320.05347,8.948,0.5214243466666595,0.6484510217585987,metabolomics
SVWHITUXVZXJRQ-YCHOJBIXSA-N,"""2-(2-((4R)-4-((3R,5R,9S,...","""2-(2-((4R)-4-((3R,5R,9S,10S,12S,13R,17R)-3,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)acetamido)ethane-1-sulfonic acid""",557.31964,2.552,0.2033013366666622,0.6489039637168279,metabolomics
PORQOHRXAJJKGK-UHFFFAOYSA-N,"4,5-Dichloro-2-n-octyl-3(...","4,5-Dichloro-2-n-octyl-3(2H)-isothiazolone (DCOIT)",282.04675,8.038,0.4259020599999985,0.649474007747167,metabolomics
ADPBTBPPIIKLEH-UHFFFAOYSA-N,altenusin,altenusin,329.04282,6.661,0.674958626666669,0.6497933027654955,metabolomics
KDYFGRWQOYBRFD-UHFFFAOYSA-N,Succinic acid,Succinic acid,119.03464,4.023,0.080866403333335,0.6502717981980154,metabolomics
MLRIJUWUQTVDQE-RKQHYHRCSA-N,2-Phenylethyl b-D-glucopy...,2-Phenylethyl b-D-glucopyranoside,307.12338,8.218,2.7318406199999927,0.6502717981980154,metabolomics
AZAZKLKDEOMJBJ-WMLJXHKFSA-N,12-epinapelline,12-epinapelline,360.2496,2.483,-0.0860469466666664,0.652224911450145,metabolomics
YMEVIMJAUHZFMW-VUIDNZEBSA-N,Sinomenine hydrochloride,Sinomenine hydrochloride,366.14001,6.598,-0.0789623433333339,0.6523912238546214,metabolomics
FIPWRIJSWJWJAI-UHFFFAOYSA-N,Pesticide4_Piperonyl buto...,Pesticide4_Piperonyl butoxide_C19H30O5_Butacide,356.24158,4.178,0.1255154533333353,0.652519566325832,metabolomics
OTBAZAYHHTYKFG-UHFFFAOYSA-N,Marchantin J,Marchantin J,487.17529,8.038,-0.1088318600000057,0.6526251015092813,metabolomics
SSQPWTVBQMWLSZ-AAQCHOMXSA-N,Omega-3-Acid Esters (Epa,Omega-3-Acid Esters (Epa Shown)_0.2%,331.2673,7.643,-0.1629989200000032,0.6532505147149239,metabolomics
QLJODMDSTUBWDW-UHFFFAOYSA-N,"7-[2,6-dimethyl-8-(2-meth...","7-[2,6-dimethyl-8-(2-methylbutanoyloxy)-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoic acid_major",440.29965,1.943,-0.1179848266666674,0.6543827695213148,metabolomics
LUZUAYAKZLCOCQ-BHHNFLQBSA-N,Obtusaquinone,Obtusaquinone,277.08356,10.874,-3.3696732800000007,0.6563428800537451,metabolomics
IDEHSDHMEMMYIR-WSAGHCNZSA-N,Eicosanoids_11-HEPE_C20H30O3,Eicosanoids_11-HEPE_C20H30O3,336.24844,4.002,-0.084136876666669,0.6563428800537451,metabolomics
QOLJILMTPKQQQA-KWEBYEANSA-N,"(2R,3S,4S,5R,6R)-2-(hydro...","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[4-(4-hydroxy-2,6,6-trimethylcyclohexen-1-yl)butan-2-yloxy]oxane-3,4,5-triol",413.19354,1.789,0.0729778766666662,0.6564623517467837,metabolomics
OHRGHFXATDKGOV-MDKHPKFKSA-N,"[(2R)-2-[(E,2S,4R)-4,6-di...","[(2R)-2-[(E,2S,4R)-4,6-dimethyloct-6-en-2-yl]-6-oxo-2,3-dihydropyran-3-yl] (2E,4E,6S)-8-hydroxy-6-(hydroxymethyl)-4-methylocta-2,4-dienoate",435.27518,5.158,-0.1124844800000062,0.6571638852576991,metabolomics
GFZLFKCEWJJEFW-SZLKJRAXSA-N,5'-methoxy aureol,5'-methoxy aureol,329.24667,1.67,0.1040419700000079,0.6582326646833402,metabolomics
MFMBOHMTFYYVAI-SSDOTTSWSA-N,(2R)-7-hydroxy-8-(2-hydro...,"(2R)-7-hydroxy-8-(2-hydroxyethyl)-5-methoxy-2-methyl-2,3-dihydrochromen-4-one",253.10306,6.161,-0.134776326666671,0.6610178169467269,metabolomics
XMWOVKVFIVCVPN-XNTDXEJSSA-N,NCGC00385669-01!(E)-3-(ac...,"NCGC00385669-01!(E)-3-(acetyloxymethyl)-5-(2-formyl-4-hydroxy-5,5,8a-trimethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)pent-2-enoic acid [IIN-based: Match]",375.21765,4.296,0.0852695333333386,0.6614828626093047,metabolomics
KEYNBOUNPFJEST-UHFFFAOYSA-N,NCGC00168939-02!8-hydroxy...,"NCGC00168939-02!8-hydroxy-3-(4-oxopentyl)-3,4-dihydroisochromen-1-one [IIN-based: Match]",249.11201,11.538,0.2626886533333277,0.6639665906226911,metabolomics
MLWSQMMSROWDTI-WLBCPOEXSA-N,NCGC00380653-01_C25H33NO6...,"NCGC00380653-01_C25H33NO6_(2R,2'R,4a'S,6'S,8a'S)-4,6'-Dihydroxy-2',5',5',8a'-tetramethyl-6-oxo-3,3',4',4a',5',6,6',7,7',8,8',8a'-dodecahydro-2'H-spiro[furo[2,3-e]isoindole-2,1'-naphthalen]-7'-yl acetate",444.2319,1.692,-0.8193711000000086,0.6700375048500818,metabolomics
BPPSGNVGAIGXQI-AREVZEEPSA-M,"sodium (2R)-2-((2R,5S,6R)...","sodium (2R)-2-((2R,5S,6R)-6-((3E,5E)-6-((3aR,4S,7aS)-4-(1H-pyrrole-2-carbonyl)-2,3,3a,4,5,7a-hexahydro-1H-inden-5-yl)hexa-3,5-dien-3-yl)-5-methyltetrahydro-2H-pyran-2-yl)butanoate",502.28928,5.548,0.1220382133333366,0.6712148418199818,metabolomics
NETXGRNQKFELFY-ASUBUDITSA-N,"methyl (4bR,10aR,12aS)-6-...","methyl (4bR,10aR,12aS)-6-hydroxy-3,4b,7,7,10a,12a-hexamethyl-12-methylidene-1,4,5,8-tetraoxo-10b,11-dihydronaphtho[2,1-f]isochromene-4a-carboxylate",509.16083,7.989,0.6434372566666653,0.6712148418199818,metabolomics
QSJXEFYPDANLFS-UHFFFAOYSA-N,DIACETYL,DIACETYL,87.04327,1.584,0.1707475966666685,0.6731330417548412,metabolomics
IQSAULADRNRYOT-UHFFFAOYSA-N,NCGC00380403-01_C19H23N3O...,"NCGC00380403-01_C19H23N3O4_2H-Pyrazino[1',2':1,5]pyrrolo[2,3-b]indole-1,4(3H,5aH)-dione, 6-acetyl-6,10b,11,11a-tetrahydro-10b-hydroxy-3-(2-methylpropyl)-",358.17828,4.325,0.542625346666668,0.6732410120248156,metabolomics
PNDDYPOQKFXUHY-JOSACIENSA-N,Scytophycin C,Scytophycin C,828.51904,8.039,0.1373187666666666,0.6741254072343202,metabolomics
AJEAHBZZHSLIQP-UHFFFAOYSA-N,2-nitro-9-fluorenone,2-nitro-9-fluorenone,226.04337,9.428,0.3299648966666701,0.6743625411553851,metabolomics
OXHNQTSIKGHVBH-JSRAGOMMSA-N,h_82_tetrahydrogestrinone,h_82_tetrahydrogestrinone,647.40613,4.212,-3.5625522233333333,0.6778894038767124,metabolomics
FCWYNTDTQPCVPG-UHFFFAOYSA-N,"7-[(6-hydroxy-5,5,8a-trim...","7-[(6-hydroxy-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl)methoxy]chromen-2-one",405.2002,3.317,-2.5662958166666705,0.6798684564399631,metabolomics
VOOYTQRREPYRIW-LBPRGKRZSA-N,NCGC00169002-05_C14H16O3_...,"NCGC00169002-05_C14H16O3_(6S)-4-Methoxy-6-(2-phenylethyl)-5,6-dihydro-2H-pyran-2-one",255.09514,9.762,-0.0979630833333367,0.6803873029429582,metabolomics
SLRCCWJSBJZJBV-ZQDZILKHSA-N,Sparteine,Sparteine,235.20802,1.838,0.1213216433333279,0.6804803169578097,metabolomics
COAWNPJQKJEHPG-UHFFFAOYSA-N,Cyanidin chloride,Cyanidin chloride,323.03381,6.681,0.2612871400000003,0.6808694629221494,metabolomics
IOYZYMQFUSNATM-UHFFFAOYSA-N,Thonizide,Thonizide,511.4346,5.157,-3.318137246666666,0.6808694629221494,metabolomics
QIJIOTTYIGBOQA-UHFFFAOYSA-N,NCGC00380299-01!3-hydroxy...,NCGC00380299-01!3-hydroxy-4-(3-hydroxyphenyl)-1H-quinolin-2-one,254.08415,7.74,-0.5099315366666666,0.6808756955639874,metabolomics
VMVYMIWOVFQGAH-UHFFFAOYSA-N,"""NCGC00160278-01!7,8-Dihy...","""NCGC00160278-01!7,8-Dihydroxy-3-(2-methyl-thiazol-4-yl)-chromen-4-one""",276.03424,7.973,0.7149731633333296,0.6846155733402576,metabolomics
DWEKGEIKWAMYOG-UHFFFAOYSA-N,(NAG)(anNAM)-AqOA,(NAG)(anNAM)-AqOA[3-NH2-SATA],597.28064,7.076,0.1015039533333315,0.6848194658709741,metabolomics
SNGHLUWTFLYPMT-UBTUHEMNSA-N,"(2R,7S,13R,14R,16S,19R,20...","(2R,7S,13R,14R,16S,19R,20S)-19-(furan-3-yl)-11-hydroxy-9,9,13,20-tetramethyl-4,8,15,18-tetraoxahexacyclo[11.9.0.0?,?.0?,??.0??,??.0??,??]docos-10-ene-5,12,17-trione",485.18283,3.37,-0.4370527166666704,0.6850761905270238,metabolomics
CEQGGZQHZPZNPF-QIOUBPJRSA-N,Cycloaspeptide H_130057,Cycloaspeptide H_130057,672.34314,6.856,0.2072462133333275,0.6854205119152786,metabolomics
QJUWGGININGVSC-UHFFFAOYSA-N,"1-Pentanone, 3-hydroxy-1,...","1-Pentanone, 3-hydroxy-1,5-diphenyl-",277.11508,2.753,0.0890097999999994,0.6858515088109615,metabolomics
NOOCSNJCXJYGPE-UHFFFAOYSA-N,Flunixine,Flunixine,297.08246,1.442,0.1111130100000004,0.6865627717869769,metabolomics
SXGZJKUKBWWHRA-UHFFFAOYSA-N,MES,MES,196.06519,10.87,0.198273846666666,0.6895511069878152,metabolomics
CZOSTDZGCCEZTJ-WMHOIYFHSA-N,Phosphatidylethanolamine ... 1,Phosphatidylethanolamine (16:0/16:1) Abbr: PPoPE or (14:0/18:1) Abbr: MOPE,712.49121,2.199,0.0829922399999958,0.6902951310260285,metabolomics
KZSNJWFQEVHDMF-BYPYZUCNSA-N,VALINE,VALINE,100.07513,2.04,0.0804526833333305,0.690552415357525,metabolomics
WZUVPPKBWHMQCE-UHFFFAOYSA-N,Hematoxylin,Hematoxylin,341.04141,7.309,-0.1800547299999984,0.6913055704047069,metabolomics
AKNHFZVXJDNNJF-UHFFFAOYSA-N,methyl 2-((2-methyl-4-oxo...,methyl 2-((2-methyl-4-oxo-3-phenoxy-4H-chromen-7-yl)oxy)acetate,341.09631,8.213,0.275157806666666,0.6924404595770289,metabolomics
XKNKHVGWJDPIRJ-UHFFFAOYSA-N,(4-Aminophenyl)arsonic acid,(4-Aminophenyl)arsonic acid,215.9601,10.998,0.6976709933333325,0.6924404595770289,metabolomics
XJRMCFMZGRJXEZ-UHFFFAOYSA-N,"3-Chloro-2,2,3,3-tetraflu...","3-Chloro-2,2,3,3-tetrafluoropropanoic acid",178.95436,9.56,0.1181469366666618,0.6924404595770289,metabolomics
GHZYCHXISZLQFT-IKFSIKHDSA-N,Ecdysterone 22-O-benzoate,Ecdysterone 22-O-benzoate,585.34387,7.694,-0.2860517800000011,0.6925329744570916,metabolomics
GKQGIQVSMCHAFX-IBEHDNSVSA-N,Thymol-beta-D-glucoside,Thymol-beta-D-glucoside,313.16458,4.207,-0.1177857399999986,0.6935383362204025,metabolomics
BNMDTQMFJGEHPC-WLSIEUSQSA-N,picrotin,picrotin,311.11026,1.944,0.0921402566666635,0.6938144383748319,metabolomics
unk_380,C5H5N5 8,C5H5N5,134.04657,8.301,-0.7124386633333302,0.6954865813757073,metabolomics
TWDKEWYUAIMHMA-UHFFFAOYSA-N,"1-(1-hydroxybutyl)-1,3,4,...","1-(1-hydroxybutyl)-1,3,4,5,6,7-hexahydro-2-benzofuran-4,5,6,7-tetrol",278.15579,7.74,0.1434523100000042,0.6963259382742717,metabolomics
ANUCHZVCBDOPOX-UHFFFAOYSA-N,"Dibenzo[a,j]acridine","Dibenzo[a,j]acridine",280.11423,8.254,0.1900992033333288,0.6985805451567101,metabolomics
MSIMWLAIWYFFLY-UHFFFAOYSA-N,"3,15-dibenzyl-1,4,12-trim...","3,15-dibenzyl-1,4,12-trimethyl-1,4,7,10,13-pentazacyclopentadecane-2,5,8,11,14-pentone",525.27551,2.935,0.4653995333333327,0.6998635495919985,metabolomics
WGXOKZQPUVFATJ-PGGZZLEZSA-N,Rubranoside D,Rubranoside D,625.25342,1.231,0.3338470133333295,0.7003839889684268,metabolomics
XSMYYYQVWPZWIZ-IDTAVKCVSA-N,CCPA,CCPA,368.10672,8.667,0.1318424466666599,0.7008322744138182,metabolomics
JRFZSUMZAUHNSL-UHFFFAOYSA-N,"5,7-dimethoxy-2-phenyl-4H...","5,7-dimethoxy-2-phenyl-4H-chromen-4-one",283.10037,4.538,0.592035533333334,0.7010823804546646,metabolomics
FVRIETPZAHMFIQ-UHFFFAOYSA-N,1-(9-hydroxy-10-(4-isopro...,"1-(9-hydroxy-10-(4-isopropoxy-3-methoxyphenyl)-2-isopropylpyrrolo[3',4':6,7]azepino[4,3,2-cd]indol-8(2H,7H,10H)-yl)ethanone",474.24213,3.503,-0.3081767366666668,0.7013870700805436,metabolomics
ATHVAWFAEPLPPQ-VRDBWYNSSA-N,PC 18:0/18:1(9Z),PC 18:0/18:1(9Z),788.61743,2.801,0.0712221399999997,0.7035553374533577,metabolomics
JDIGWVAMJGGRBY-UHFFFAOYSA-N,NCGC00169264-02!8-hydroxy...,"NCGC00169264-02!8-hydroxy-3-(4-hydroxypentyl)-3,4-dihydroisochromen-1-one",251.12996,4.095,0.3477253733333292,0.70374612427397,metabolomics
PXMDMOFRJIYITN-UHFFFAOYSA-N,MMV688364,MMV688364,460.24127,6.388,0.0959293866666612,0.7038316765408613,metabolomics
BAXOFTOLAUCFNW-UHFFFAOYSA-N,Indazole,Indazole,119.05966,2.577,-0.1291723533333346,0.704393885526082,metabolomics
XMGQYMWWDOXHJM-JTQLQIEISA-N,d-LIMONENE_major,d-LIMONENE_major,159.11447,3.475,-0.8131741166666693,0.7049239199363627,metabolomics
BIBJKFZXVFHSLG-IGIOBVKOSA-N,"(7S,9E,11S,12R,13S,14S,15... 1","(7S,9E,11S,12R,13S,14S,15S,16R,17S,18S,19E,21Z)-26-{4-[(furan-2-yl)carbonyl]piperazin-1-yl}-2,15,17-trihydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23,27,29-tetraoxo-8,30-dioxa-24-azatetracyclo[23.3.1.1^{4,7}.0^{5,28}]triaconta-1,3,5(28),9,19,2...",896.35345,13.11,2.6533651773333347,0.7075013521111394,metabolomics
MSYUMPGNGDNTIQ-UHFFFAOYSA-N,Dixyrazine,Dixyrazine,428.23752,1.416,0.3567349666666608,0.7075013521111394,metabolomics
INVOSXVUPRCXKV-JGGOXZBPSA-O,"3',4',5',6'-tetradehydrol...","3',4',5',6'-tetradehydrolongicaudatine Y",567.31091,5.746,-0.8053780699999997,0.7082008621333834,metabolomics
TXJJCTLFGFEMBO-UHFFFAOYSA-N,(NAG)(NAM)-AeOAA,(NAG)(NAM)-AeOAA[3-NH2-SATA],642.29108,6.696,-0.3786513633333328,0.7091744799144005,metabolomics
KESBUZBXJMXUNA-SFXPRKOZSA-N,"(6aR,8aS)-11-(3-acetamido...","(6aR,8aS)-11-(3-acetamido-2-methylpropyl)-6a,8a,9-trimethyl-10-oxo-1,3,4,5,6,6a,6b,7,8,8a,8b,9,10,12,12a,12b-hexadecahydropentaleno[2,1-a]phenanthren-4-yl acetate",518.31635,2.23,-0.2395925733333292,0.7091744799144005,metabolomics
GUVJPXABQYFWPD-GSZDNMEJSA-N,"(E)-4-[(1R,2S,3S,4R,8aS)-...","(E)-4-[(1R,2S,3S,4R,8aS)-2,3,4-trihydroxy-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]but-3-en-2-one_major",333.20401,1.687,-0.0604785833333387,0.713793086712395,metabolomics
GZVHEAJQGPRDLQ-UHFFFAOYSA-N,"6-Phenyl-1,3,5-triazine-2...","6-Phenyl-1,3,5-triazine-2,4-diamine",188.08958,4.164,0.2125429099999962,0.7182846451012415,metabolomics
CGDPLLODVFIMRR-SWPIHIBISA-N,"(3S,10R,13R,17R)-10,13-di... 1","(3S,10R,13R,17R)-10,13-dimethyl-17-((R)-6-methylheptan-2-yl)-2,3,4,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl 2-((4-methyl-6-oxo-7,8,9,10-tetrahydro-6H-benzo[c]chromen-3-yl)oxy)acetate",679.42621,2.795,-2.5212312166666706,0.7197004881993578,metabolomics
BMBSGGZMJQTQSO-LURJTMIESA-N,NCGC00180442-02!2-[(1S)-1...,NCGC00180442-02!2-[(1S)-1-hydroxyethyl]-1H-quinazolin-4-one,232.10728,7.719,0.3123004966666727,0.719907011022401,metabolomics
NCCWCZLEACWJIN-UHFFFAOYSA-N,Methyl Orsellinate,Methyl Orsellinate,200.08945,4.137,0.1146423899999966,0.7216709777779649,metabolomics
UIHPNZDZCOEZEN-UHFFFAOYSA-N,Methionine methyl ester,Methionine methyl ester,164.06993,1.719,0.0682607100000076,0.7220444393107995,metabolomics
unk_267,C18H34N2O8 1,C18H34N2O8,407.23505,5.742,-0.075690140000006,0.7225858766846482,metabolomics
ABOPTWOWDLNBOE-OEFNFJSWSA-N,"NCGC00385631-01!6-[2,3-di...","NCGC00385631-01!6-[2,3-dihydroxy-3-methyl-1-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-7-methoxychromen-2-one",474.19925,6.431,-1.0060873966666684,0.7235016088301921,metabolomics
OVSQVDMCBVZWGM-UHFFFAOYNA-N,Quercetin-3-O-glucoside,Quercetin-3-O-glucoside,465.10367,7.982,0.5474784033333293,0.7286754221171209,metabolomics
IVENSCMCQBJAKW-UHFFFAOYSA-N,Desisopropylatrazine,Desisopropylatrazine,174.05374,4.476,0.1306189466666651,0.7288683998576962,metabolomics
WWUZIQQURGPMPG-KRWOKUGFSA-N,D-sphingosine,D-sphingosine,300.28525,4.144,-0.0904224666666664,0.7312337080717706,metabolomics
DJBWDHVUJCXYBH-IBVGEFGBSA-N,"[(2R,3S,4S,5R,6R)-6-[(2S,... 1","[(2R,3S,4S,5R,6R)-6-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoate",566.21118,1.814,-0.1985004099999994,0.7317067206386526,metabolomics
LRDNJNNYFPAACE-UHFFFAOYSA-N,"2-(2,3-dihydrobenzo[b][1,...","2-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-3H-benzo[f]chromen-3-one",331.09085,8.954,0.5836030199999982,0.7326335124124324,metabolomics
GBDGOAVPCDIMFE-SBOZNWLOSA-N,Koninginin A,Koninginin A,285.20493,2.036,0.0718938866666683,0.7329251486775482,metabolomics
XJOKJGJIQOUXDC-UHFFFAOYSA-N,NCGC00381225-01_C21H30O14...,"NCGC00381225-01_C21H30O14_2,3,4,5,6-Pentahydroxycyclohexyl 4-O-(4-hydroxy-2-methoxy-6-methylbenzoyl)hexopyranoside",529.15234,4.23,1.648855246666665,0.7348852464101169,metabolomics
JNTMAZFVYNDPLB-UHFFFAOYSA-N,MLS002207185-01!Ile-Pro-I...,MLS002207185-01!Ile-Pro-Ile90614-48-5,342.23495,6.929,2.0732458066666677,0.7357605499116624,metabolomics
INOSMXBKABLUIL-KOOLHJLFSA-N,Caryophyllene [T(-)]_major,Caryophyllene [T(-)]_major,213.15617,9.57,0.1850947933333344,0.7383210387121301,metabolomics
XBSQTYHEGZTYJE-REPOFGKESA-N,glycolithocholic acid,glycolithocholic acid,434.32416,6.601,0.4856212966666717,0.739131253664417,metabolomics
TUHVEAJXIMEOSA-UHFFFAOYSA-N,4-Guanidinobutanoic acid,4-Guanidinobutanoic acid,146.09077,8.702,-0.0760638999999976,0.7419131043948034,metabolomics
YDOTUXAWKBPQJW-NSLWYYNWSA-N,Ergocryptine,Ergocryptine,558.3067,5.524,0.076568469999998,0.7419131043948034,metabolomics
WNANPKYNOALKIV-UHFFFAOYSA-N,"NCGC00384968-01!7-[(2,6-d...","NCGC00384968-01!7-[(2,6-dihydroxy-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl)methoxy]chromen-2-one [IIN-based: Match]",418.25919,3.999,0.1462998566666691,0.7419131043948034,metabolomics
UQOQENZZLBSFKO-POPPZSFYSA-N,Eicosanoids_PGJ2_C20H30O4,Eicosanoids_PGJ2_C20H30O4,335.22095,3.317,1.7509399899999991,0.7419511728119688,metabolomics
RWCCSDWQXFKGJW-QSRZUSGVSA-N,NCGC00386011-01_C35H44O12...,"NCGC00386011-01_C35H44O12_(1S,2S,3aR,4S,5R,6E,10R,11S,13R,13aR)-4,10,11,13-Tetraacetoxy-3a-hydroxy-2,5,8,8-tetramethyl-12-methylene-9-oxo-2,3,3a,4,5,8,9,10,11,12,13,13a-dodecahydro-1H-cyclopenta[12]annulen-1-yl benzoate",639.27991,1.375,0.302197773333333,0.7421001169565499,metabolomics
UCLZXGHPVJMYSQ-UHFFFAOYSA-N,"7-benzyl-11,14,20-trimeth...","7-benzyl-11,14,20-trimethyl-16-(2-methylpropyl)-10,13-di(propan-2-yl)-17-oxa-1,5,8,11,14-pentazabicyclo[17.3.0]docosane-2,6,9,12,15,18-hexone",687.44281,2.44,-3.1872451366666654,0.7421287892660672,metabolomics
AJPIUNPJBFBUKK-UHFFFAOYSA-N,2-Isopropyl-6-methyl-pyri...,2-Isopropyl-6-methyl-pyrimidin-4-ol,153.10124,2.016,-0.0754537500000047,0.7421287892660672,metabolomics
PREVICKMOYICEF-MBIXAETLSA-N,Polycavernoside D,Polycavernoside D,833.42993,6.875,0.503008866666665,0.7480933189698968,metabolomics
WTURHHSEHGCTBS-OMKDOCLMSA-N,NCGC00385192-01_C29H36O6_...,"NCGC00385192-01_C29H36O6_(2E,4aR,6R,7S,8E,10R)-10-Acetoxy-4a-hydroxy-1,1,3,6,9-pentamethyl-4-oxo-1a,4,4a,5,6,7,7a,10,11,11a-decahydro-1H-cyclopenta[a]cyclopropa[f][11]annulen-7-yl benzoate",481.25879,2.887,-0.0619228266666702,0.7487534339192645,metabolomics
LXLRCWVAWYFQIU-SIJSCITFSA-N,NCGC00384758-01_C27H40O5_...,"NCGC00384758-01_C27H40O5_(2alpha,3beta,5alpha,8xi,14xi,25S)-2,3-Dihydroxyspirost-9(11)-en-12-one",445.29175,2.017,0.0996936300000008,0.7508745353559335,metabolomics
CIUHLXZTZWTVFL-UHFFFAOYSA-N,Dihydrosanguinarine,Dihydrosanguinarine,356.07648,10.447,-0.1919265833333341,0.7512996250127598,metabolomics
SBXFNAPGWOTRJF-UHFFFAOYSA-N,phenylethylamide 359,phenylethylamide 359,360.32135,9.279,-0.150417906666668,0.7517597553867296,metabolomics
KTZNZCYTXQYEHT-GQCTYLIASA-N,"N-Caffeoylputrescine, (E)-","N-Caffeoylputrescine, (E)-",273.11996,8.837,-0.0744135566666734,0.7525952612991074,metabolomics
ANJTVLIZGCUXLD-DTWKUNHWSA-N,Cytisin,Cytisin,191.12668,1.675,-2.021773490000008,0.7531454074060212,metabolomics
RMRJXGBAOAMLHD-IHFGGWKQSA-N,Buprenorphine,Buprenorphine,468.30786,5.237,0.5724567633333351,0.7531454074060212,metabolomics
YHHSONZFOIEMCP-UHFFFAOYSA-N,PHOSPHORYLCHOLINE,PHOSPHORYLCHOLINE,184.07047,5.42,-0.0634688333333421,0.7545885705002047,metabolomics
BUCORZSTKDOEKQ-UHFFFAOYSA-N,Chlordiazepoxide,Chlordiazepoxide,300.09317,9.087,0.1242384799999989,0.7561510336265085,metabolomics
unk_245,C10H16N4O,C10H16N4O,209.13603,1.985,-3.386486653333332,0.7588873052792009,metabolomics
MMDLQPKGJNEWIM-PSOPSSQASA-N,NCGC00180357-02_C15H20O2_...,"NCGC00180357-02_C15H20O2_2(4aH)-Naphthalenone, 5,6,7,8-tetrahydro-6-hydroxy-4a,5-dimethyl-3-(1-methylethenyl)-, (4aR,5R,6R)-",215.14166,8.454,-0.2174959233333382,0.7600983722080228,metabolomics
GQKAFRQIXWEJOJ-UHFFFAOYSA-N,MLS002706482-01!,MLS002706482-01!,183.10103,1.531,0.4856936166666656,0.7602748562069401,metabolomics
PLYNBLLEIDIMDU-BQYQJAHWSA-N,NCGC00380751-01_C22H30O6_...,"NCGC00380751-01_C22H30O6_6-Heptenoic acid, 7-[8-(acetyloxy)-5,6,7,8-tetrahydro-2,6-dimethyl-1-naphthalenyl]-3,5-dihydroxy-, methyl ester, (6E)-",413.19345,1.49,-0.0688452133333363,0.7602748562069401,metabolomics
QBUIDYLGKMWNEA-UHFFFAOYSA-O,Palmatrubine,Palmatrubine,339.13879,6.875,-0.1005578933333382,0.7604908741602013,metabolomics
OMEMQVZNTDHENJ-UHFFFAOYSA-N,N-Methyldodecylamine,N-Methyldodecylamine,200.23241,7.997,2.5985249233333323,0.7604908741602013,metabolomics
AMTSLHRSERHBCF-IBQNZTRDSA-N,Carylophyllene Oxide,Carylophyllene Oxide,245.13129,13.178,0.974630340666664,0.7614187996950995,metabolomics
CISFAPDYRQPRCZ-UHFFFAOYSA-N,NCGC00180806-02!9-[[3-met...,"NCGC00180806-02!9-[[3-methyl-3-[(4-methyl-5-oxo-2H-furan-2-yl)methyl]oxiran-2-yl]methoxy]furo[3,2-g]chromen-7-one [IIN-based: Match]",383.11145,9.959,-0.1339852800000009,0.7620300209692809,metabolomics
QHBZHVUGQROELI-SOFGYWHQSA-N,Royal jelly acid,Royal jelly acid,187.12952,11.324,1.7802301299999996,0.7635381664063352,metabolomics
PYVRVRFVLRNJLY-UHFFFAOYNA-N,LPE 18:1,LPE 18:1,480.31094,5.202,0.3458713499999994,0.766154095141724,metabolomics
CKDKGHDDRAMHGK-UHFFFAOYSA-N,skimmianine,skimmianine,262.10883,4.688,-0.8024757499999993,0.7669568629557448,metabolomics
JCICIFOYVSPMHG-UHFFFAOYSA-N,"1-(2,6-Dichlorophenyl)-2-...","1-(2,6-Dichlorophenyl)-2-indolinone",278.01077,1.34,-0.1037912466666668,0.7692862451509865,metabolomics
ILRCGYURZSFMEG-RKQHYHRCSA-N,rhodioloside,rhodioloside,301.12732,3.991,1.986268716666668,0.7692862451509865,metabolomics
RFDAIACWWDREDC-VKRKCYKBSA-N,glycocholic acid,glycocholic acid,448.30203,5.909,-0.2197337133333405,0.7696192590835935,metabolomics
MHJLKHNHGMUAPQ-UHFFFAOYSA-N,[1-hydroxy-1-(4-methoxyph...,[1-hydroxy-1-(4-methoxyphenyl)propan-2-yl] 4-methoxybenzoate,355.09088,5.816,0.6124331833333336,0.7717165150565402,metabolomics
PGMHPYRIXBRRQD-UHFFFAOYSA-N,Galaxolidone,Galaxolidone,273.18356,3.009,0.0423695833333326,0.7725891535678386,metabolomics
KWNQIIMVPSMYEM-UHFFFAOYSA-N,"""NCGC00160264-01!6,7-Dime...","""NCGC00160264-01!6,7-Dimethoxy-quinazoline-2,4-diol""",223.07166,6.953,0.2379306566666663,0.7749643573958491,metabolomics
CUANCTHYEDWUMU-KBPBESRZSA-N,verruculotoxin,verruculotoxin,267.14389,5.588,-0.7117386133333312,0.7770640374585573,metabolomics
